429	2	1
430	2	1
431	2	1
432	2	1
433	2	1
434	2	1
435	2	1
436	2	1
437	2	1
438	2	1
439	2	1
440	2	1
441	2	1
442	2	1
443	2	1
444	2	1
445	2	1
446	2	1
448	2	1
449	2	1
450	2	1
451	2	1
452	2	1
453	2	1
454	2	1
455	2	1
456	2	1
457	2	1
458	2	1
459	2	1
460	2	1
461	2	1
462	2	1
463	2	1
464	2	1
465	2	1
466	2	1
467	2	1
468	2	1
469	2	1
471	2	1
472	2	1
473	2	1
474	2	1
475	2	1
476	2	1
477	2	1
478	2	1
479	2	1
480	2	1
482	2	1
483	2	1
484	2	1
485	2	1
486	2	1
487	2	1
488	2	1
489	2	1
490	2	1
491	2	1
493	2	1
494	2	1
495	2	1
496	2	1
497	2	1
498	2	1
499	2	1
500	2	1
501	2	1
502	2	1
504	2	1
505	2	1
506	2	1
507	2	1
508	2	1
509	2	1
510	2	1
511	2	1
512	2	1
513	2	1
514	2	1
515	2	1
516	2	1
517	2	1
518	2	1
519	2	1
520	2	1
521	2	1
522	2	1
523	2	1
524	2	1
526	2	1
527	2	1
528	2	1
529	2	1
530	2	1
531	2	1
532	2	1
533	2	1
534	2	1
535	2	1
536	2	1
537	2	1
538	2	1
539	2	1
540	2	1
541	2	1
542	2	1
543	2	1
544	2	1
545	2	1
546	2	1
548	2	1
549	2	1
550	2	1
551	2	1
552	2	1
553	2	1
554	2	1
555	2	1
556	2	1
557	2	1
559	2	1
560	2	1
561	2	1
562	2	1
563	2	1
564	2	1
565	2	1
566	2	1
567	2	1
568	2	1
569	2	1
570	2	1
571	2	1
572	2	1
573	2	1
574	2	1
575	2	1
576	2	1
577	2	1
578	2	1
579	2	1
580	2	1
582	2	1
583	2	1
584	2	1
585	2	1
586	2	1
587	2	1
588	2	1
589	2	1
590	2	1
591	2	1
593	2	1
594	2	1
595	2	1
596	2	1
597	2	1
598	2	1
599	2	1
600	2	1
601	2	1
602	2	1
604	2	1
605	2	1
606	2	1
607	2	1
608	2	1
609	2	1
610	2	1
611	2	1
612	2	1
613	2	1
615	2	1
616	2	1
617	2	1
618	2	1
619	2	1
620	2	1
621	2	1
622	2	1
623	2	1
624	2	1
626	2	1
627	2	1
628	2	1
629	2	1
630	2	1
631	2	1
632	2	1
633	2	1
634	2	1
635	2	1
637	2	1
638	2	1
639	2	1
640	2	1
641	2	1
642	2	1
643	2	1
644	2	1
645	2	1
646	2	1
648	2	1
649	2	1
650	2	1
651	2	1
652	2	1
653	2	1
654	2	1
655	2	1
656	2	1
657	2	1
659	2	1
660	2	1
661	2	1
662	2	1
663	2	1
664	2	1
665	2	1
666	2	1
667	2	1
668	2	1
669	2	1
671	2	1
672	2	1
673	2	1
674	2	1
675	2	1
676	2	1
677	2	1
678	2	1
679	2	1
680	2	1
682	2	1
683	2	1
684	2	1
685	2	1
686	2	1
687	2	1
688	2	1
689	2	1
690	2	1
691	2	1
693	2	1
694	2	1
695	2	1
696	2	1
697	2	1
698	2	1
699	2	1
700	2	1
701	2	1
702	2	1
704	2	1
705	2	1
706	2	1
707	2	1
708	2	1
709	2	1
710	2	1
711	2	1
712	2	1
713	2	1
715	2	1
716	2	1
717	2	1
718	2	1
719	2	1
720	2	1
721	2	1
722	2	1
723	2	1
724	2	1
726	2	1
727	2	1
728	2	1
729	2	1
730	2	1
731	2	1
732	2	1
733	2	1
734	2	1
735	2	1
737	2	1
738	2	1
739	2	1
740	2	1
741	2	1
742	2	1
743	2	1
744	2	1
745	2	1
746	2	1
747	2	1
748	2	1
749	2	1
750	2	1
751	2	1
752	2	1
753	2	1
754	2	1
755	2	1
756	2	1
757	2	1
758	2	1
759	2	1
760	2	1
761	2	1
762	2	1
763	2	1
764	2	1
765	2	1
766	2	1
767	2	1
768	2	1
770	2	1
771	2	1
772	2	1
773	2	1
774	2	1
775	2	1
776	2	1
777	2	1
778	2	1
779	2	1
781	2	1
782	2	1
783	2	1
784	2	1
785	2	1
786	2	1
787	2	1
788	2	1
789	2	1
790	2	1
791	2	1
792	2	1
793	2	1
794	2	1
795	2	1
796	2	1
797	2	1
798	2	1
799	2	1
800	2	1
801	2	1
802	2	1
804	2	1
805	2	1
806	2	1
807	2	1
808	2	1
809	2	1
810	2	1
811	2	1
812	2	1
813	2	1
814	2	1
815	2	1
816	2	1
817	2	1
818	2	1
819	2	1
820	2	1
821	2	1
822	2	1
823	2	1
824	2	1
825	2	1
826	2	1
827	2	1
828	2	1
829	2	1
830	2	1
831	2	1
832	2	1
833	2	1
834	2	1
835	2	1
837	2	1
838	2	1
839	2	1
840	2	1
841	2	1
842	2	1
843	2	1
844	2	1
845	2	1
846	2	1
847	2	1
848	2	1
849	2	1
850	2	1
851	2	1
852	2	1
853	2	1
854	2	1
855	2	1
856	2	1
857	2	1
859	2	1
860	2	1
861	2	1
862	2	1
863	2	1
864	2	1
865	2	1
866	2	1
867	2	1
868	2	1
870	2	1
871	2	1
872	2	1
873	2	1
874	2	1
875	2	1
876	2	1
877	2	1
878	2	1
879	2	1
881	2	1
882	2	1
883	2	1
884	2	1
885	2	1
886	2	1
887	2	1
888	2	1
889	2	1
890	2	1
891	2	1
892	2	1
893	2	1
894	2	1
895	2	1
896	2	1
897	2	1
898	2	1
899	2	1
900	2	1
901	2	1
902	2	1
904	2	1
905	2	1
906	2	1
907	2	1
908	2	1
909	2	1
910	2	1
911	2	1
912	2	1
913	2	1
914	2	1
915	2	1
916	2	1
917	2	1
918	2	1
919	2	1
920	2	1
921	2	1
922	2	1
923	2	1
924	2	1
925	2	1
926	2	1
927	2	1
928	2	1
929	2	1
930	2	1
931	2	1
932	2	1
933	2	1
934	2	1
935	2	1
937	2	1
938	2	1
939	2	1
940	2	1
941	2	1
942	2	1
943	2	1
944	2	1
945	2	1
946	2	1
948	2	1
949	2	1
950	2	1
951	2	1
952	2	1
953	2	1
954	2	1
955	2	1
956	2	1
957	2	1
959	2	1
960	2	1
961	2	1
962	2	1
963	2	1
964	2	1
965	2	1
966	2	1
967	2	1
968	2	1
969	2	1
970	2	1
971	2	1
972	2	1
973	2	1
974	2	1
975	2	1
976	2	1
977	2	1
978	2	1
979	2	1
980	2	1
981	2	1
982	2	1
983	2	1
984	2	1
985	2	1
986	2	1
987	2	1
988	2	1
989	2	1
990	2	1
991	2	1
992	2	1
993	2	1
994	2	1
995	2	1
996	2	1
997	2	1
998	2	1
999	2	1
1000	2	1
1001	2	1
1002	2	1
1003	2	1
1004	2	1
1005	2	1
1006	2	1
1007	2	1
1008	2	1
1009	2	1
1010	2	1
1011	2	1
1012	2	1
1013	2	1
1015	2	1
1016	2	1
1017	2	1
1018	2	1
1019	2	1
1020	2	1
1021	2	1
1022	2	1
1023	2	1
1024	2	1
1026	2	1
1027	2	1
1028	2	1
1029	2	1
1030	2	1
1031	2	1
1032	2	1
1033	2	1
1034	2	1
1035	2	1
1036	2	1
1037	2	1
1038	2	1
1039	2	1
1040	2	1
1041	2	1
1042	2	1
1043	2	1
1044	2	1
1045	2	1
1046	2	1
1048	2	1
1049	2	1
1050	2	1
1051	2	1
1052	2	1
1053	2	1
1054	2	1
1055	2	1
1056	2	1
1057	2	1
1058	2	1
1059	2	1
1060	2	1
1061	2	1
1062	2	1
1063	2	1
1064	2	1
1065	2	1
1066	2	1
1067	2	1
1068	2	1
1069	2	1
1070	2	1
1071	2	1
1072	2	1
1073	2	1
1074	2	1
1075	2	1
1076	2	1
1077	2	1
1078	2	1
1079	2	1
1081	2	1
1082	2	1
1083	2	1
1084	2	1
1085	2	1
1086	2	1
1087	2	1
1088	2	1
1089	2	1
1090	2	1
1091	2	1
1092	2	1
1093	2	1
1094	2	1
1095	2	1
1096	2	1
1097	2	1
1098	2	1
1099	2	1
1100	2	1
1101	2	1
1102	2	1
1103	2	1
1104	2	1
1105	2	1
1106	2	1
1107	2	1
1108	2	1
1109	2	1
1110	2	1
1111	2	1
1112	2	1
1113	2	1
1114	2	1
1115	2	1
1116	2	1
1117	2	1
1118	2	1
1119	2	1
1120	2	1
1121	2	1
1122	2	1
1123	2	1
1124	2	1
1125	2	1
1127	2	1
1128	2	1
1129	2	1
1130	2	1
1131	2	1
1132	2	1
1133	2	1
1134	2	1
1135	2	1
1136	2	1
1138	2	1
1139	2	1
1140	2	1
1141	2	1
1142	2	1
1143	2	1
1144	2	1
1145	2	1
1146	2	1
1147	2	1
1148	2	1
1149	2	1
1150	2	1
1151	2	1
1152	2	1
1153	2	1
1154	2	1
1155	2	1
1156	2	1
1157	2	1
1158	2	1
1160	2	1
1161	2	1
1162	2	1
1163	2	1
1164	2	1
1165	2	1
1166	2	1
1167	2	1
1168	2	1
1169	2	1
1171	2	1
1172	2	1
1173	2	1
1174	2	1
1175	2	1
1176	2	1
1177	2	1
1178	2	1
1179	2	1
1180	2	1
1182	2	1
1183	2	1
1184	2	1
1185	2	1
1186	2	1
1187	2	1
1188	2	1
1189	2	1
1190	2	1
1191	2	1
1192	2	1
1193	2	1
1194	2	1
1195	2	1
1196	2	1
1197	2	1
1198	2	1
1199	2	1
1200	2	1
1201	2	1
1202	2	1
1203	2	1
1204	2	1
1205	2	1
1206	2	1
1207	2	1
1208	2	1
1209	2	1
1210	2	1
1211	2	1
1212	2	1
1213	2	1
1215	2	1
1216	2	1
1217	2	1
1218	2	1
1219	2	1
1220	2	1
1221	2	1
1222	2	1
1223	2	1
1224	2	1
1225	2	1
1227	2	1
1228	2	1
1229	2	1
1230	2	1
1231	2	1
1232	2	1
1233	2	1
1234	2	1
1235	2	1
1236	2	1
1238	2	1
1239	2	1
1240	2	1
1241	2	1
1242	2	1
1243	2	1
1244	2	1
1245	2	1
1246	2	1
1247	2	1
1248	2	1
1249	2	1
1250	2	1
1251	2	1
1252	2	1
1253	2	1
1254	2	1
1255	2	1
1256	2	1
1257	2	1
1258	2	1
1260	2	1
1261	2	1
1262	2	1
1263	2	1
1264	2	1
1265	2	1
1266	2	1
1267	2	1
1268	2	1
1269	2	1
1270	2	1
1271	2	1
1272	2	1
1273	2	1
1274	2	1
1275	2	1
1276	2	1
1277	2	1
1278	2	1
1279	2	1
1280	2	1
1281	2	1
1282	2	1
1283	2	1
1284	2	1
1285	2	1
1286	2	1
1287	2	1
1288	2	1
1289	2	1
1290	2	1
1291	2	1
1292	2	1
1293	2	1
1294	2	1
1295	2	1
1296	2	1
1297	2	1
1298	2	1
1299	2	1
1300	2	1
1301	2	1
1302	2	1
1304	2	1
1305	2	1
1306	2	1
1307	2	1
1308	2	1
1309	2	1
1310	2	1
1311	2	1
1312	2	1
1313	2	1
1315	2	1
1336	2	1
1337	2	1
1348	2	1
1370	2	1
1381	2	1
1436	2	1
1447	2	1
1470	2	1
1492	2	1
1503	2	1
1514	2	1
1536	2	1
1581	2	1
1625	2	1
1636	2	1
1658	2	1
1669	2	1
1681	2	1
1714	2	1
1758	2	1
1780	2	1
1814	2	1
1847	2	1
1858	2	1
1892	2	1
1914	2	1
1925	2	1
1936	2	1
1947	2	1
1958	2	1
2002	2	1
2014	2	1
2025	2	1
2091	2	1
2102	2	1
2147	2	1
2158	2	1
2180	2	1
2213	2	1
2224	2	1
2225	2	1
2248	2	1
2270	2	1
2281	2	1
2303	2	1
2314	2	1
2325	2	1
2336	2	1
2337	2	1
2348	2	1
2381	2	1
2392	2	1
2414	2	1
2425	2	1
2447	2	1
2448	2	1
2481	2	1
2492	2	1
2536	2	1
2558	2	1
2570	2	1
2603	2	1
2658	2	1
2669	2	1
2703	2	1
2714	2	1
2736	2	1
2747	2	1
2758	2	1
2769	2	1
2780	2	1
2781	2	1
2792	2	1
2803	2	1
2847	2	1
2869	2	1
2980	2	1
2991	2	1
3002	2	1
3025	2	1
3036	2	1
3047	2	1
3113	2	1
3224	2	1
3236	2	1
3269	2	1
3324	2	1
3335	2	1
3447	2	1
3525	2	1
3558	2	1
3559	2	1
3592	2	1
3670	2	1
3714	2	1
3758	2	1
3780	2	1
3792	2	1
3836	2	1
3847	2	1
3891	2	1
3936	2	1
3991	2	1
4113	2	1
4169	2	1
4191	2	1
4224	2	1
4236	2	1
4269	2	1
4335	2	1
4336	2	1
4435	2	1
4446	2	1
4558	2	1
4669	2	1
4703	2	1
4892	2	1
4969	2	1
5014	2	1
5036	2	1
5047	2	1
5058	2	1
5069	2	1
5113	2	1
5191	2	1
5202	2	1
5213	2	1
5224	2	1
5236	2	1
5247	2	1
5258	2	1
5280	2	1
5347	2	1
5413	2	1
5424	2	1
5446	2	1
5447	2	1
5458	2	1
5524	2	1
5546	2	1
5557	2	1
5558	2	1
5559	2	1
5625	2	1
5636	2	1
5647	2	1
5658	2	1
5669	2	1
5670	2	1
5692	2	1
5703	2	1
5780	2	1
5825	2	1
5869	2	1
5880	2	1
5891	2	1
5903	2	1
5925	2	1
5936	2	1
5947	2	1
5958	2	1
5969	2	1
5980	2	1
5991	2	1
6003	2	1
6014	2	1
6025	2	1
6036	2	1
6047	2	1
6085	2	1
6090	2	1
6094	2	1
6097	2	1
6098	2	1
6100	2	1
6109	2	1
6110	2	1
6113	2	1
6117	2	1
6118	2	1
6123	2	1
6130	2	1
6131	2	1
6138	2	1
6142	2	1
6143	2	1
6146	2	1
6147	2	1
6148	2	1
6151	2	1
6154	2	1
6161	2	1
6162	2	1
6165	2	1
6170	2	1
6176	2	1
6181	2	1
6183	2	1
6184	2	1
6187	2	1
6188	2	1
6193	2	1
6194	2	1
6197	2	1
6198	2	1
6201	2	1
6203	2	1
6205	2	1
6207	2	1
6208	2	1
6209	2	1
6212	2	1
6214	2	1
6219	2	1
6220	2	1
6222	2	1
6229	2	1
6231	2	1
6232	2	1
6233	2	1
6234	2	1
6236	2	1
6237	2	1
6238	2	1
6242	2	1
6253	2	1
6254	2	1
6255	2	1
6258	2	1
6259	2	1
6264	2	1
6266	2	1
6276	2	1
6287	2	1
6291	2	1
6294	2	1
6298	2	1
6302	2	1
6306	2	1
6309	2	1
6320	2	1
6331	2	1
6333	2	1
6334	2	1
6336	2	1
6342	2	1
6353	2	1
6363	2	1
6364	2	1
6365	2	1
6369	2	1
6370	2	1
6387	2	1
6390	2	1
6396	2	1
6398	2	1
6399	2	1
6400	2	1
6402	2	1
6405	2	1
6407	2	1
6409	2	1
6410	2	1
6411	2	1
6413	2	1
6414	2	1
6430	2	1
6472	2	1
6473	2	1
1	3	1
2	3	1
15	3	1
51	3	1
348	3	1
370	3	1
818	3	1
1333	3	1
1336	3	1
1341	3	1
1558	3	1
1780	3	1
2145	3	1
2148	3	1
2149	3	1
2534	3	1
2595	3	1
2596	3	1
2597	3	1
3335	3	1
3447	3	1
4446	3	1
5014	3	1
5324	3	1
5557	3	1
6253	3	1
6318	3	1
6356	3	1
6364	3	1
1	4	1
221	4	1
225	4	1
823	4	1
1113	4	1
1225	4	1
2002	4	1
2224	4	1
4012	4	1
4164	4	1
4599	4	1
4687	4	1
4836	4	1
4869	4	1
4892	4	1
5311	4	1
1407	5	1
1531	5	1
2363	5	1
2364	5	1
2365	5	1
2366	5	1
2367	5	1
2368	5	1
2369	5	1
2676	5	1
2677	5	1
2678	5	1
2679	5	1
2680	5	1
6318	5	1
1563	6	1
6318	6	1
3958	7	1
6318	7	1
1626	8	1
1627	8	1
1628	8	1
6302	8	1
58	9	1
60	9	1
61	9	1
6302	9	1
6302	10	1
6304	10	1
6364	10	1
106	11	1
6302	11	1
38	12	1
1629	12	1
6302	12	1
1613	13	1
3122	13	1
3123	13	1
3124	13	1
6302	13	1
1572	14	1
1573	14	1
6302	14	1
1	15	1
2	15	1
3	15	1
370	15	1
1113	15	1
2224	15	1
3335	15	1
3403	15	1
3447	15	1
3614	15	1
4291	15	1
4446	15	1
5557	15	1
5558	15	1
6108	15	1
6142	15	1
6253	15	1
6300	15	1
6360	15	1
6364	15	1
6417	15	1
6418	15	1
6419	15	1
6421	15	1
6422	15	1
5608	16	1
6302	16	1
6302	17	1
106	18	1
1573	18	1
6302	18	1
1316	19	1
1336	19	1
1573	19	1
4293	19	1
6302	19	1
106	20	1
6302	20	1
106	21	1
2002	21	1
3123	21	1
6302	21	1
1588	22	1
6302	22	1
1584	23	1
4991	23	1
6302	23	1
6302	24	1
60	25	1
3196	25	1
6302	25	1
1	26	1
2	26	1
314	26	1
1735	26	1
1867	26	1
2053	26	1
2117	26	1
3935	26	1
3952	26	1
4045	26	1
4298	26	1
4540	26	1
5062	26	1
5541	26	1
60	27	1
6302	27	1
6302	28	1
3855	29	1
6302	29	1
106	30	1
6302	30	1
6302	31	1
106	32	1
6302	32	1
558	33	1
59	34	1
6142	34	1
40	35	1
59	35	1
2	36	1
59	36	1
1336	36	1
5557	36	1
6364	36	1
1	37	1
5558	37	1
12	38	1
40	39	1
6364	39	1
2	40	1
35	40	1
39	40	1
79	40	1
162	40	1
187	40	1
200	40	1
246	40	1
250	40	1
254	40	1
294	40	1
364	40	1
395	40	1
412	40	1
495	40	1
585	40	1
610	40	1
655	40	1
663	40	1
668	40	1
712	40	1
730	40	1
750	40	1
788	40	1
796	40	1
851	40	1
944	40	1
957	40	1
966	40	1
968	40	1
985	40	1
1013	40	1
1015	40	1
1027	40	1
1032	40	1
1123	40	1
1125	40	1
1176	40	1
1177	40	1
1184	40	1
1197	40	1
1210	40	1
1214	40	1
1225	40	1
1233	40	1
1246	40	1
1250	40	1
1251	40	1
1252	40	1
1269	40	1
1273	40	1
1294	40	1
1295	40	1
1296	40	1
1297	40	1
1738	40	1
1747	40	1
1818	40	1
1825	40	1
1834	40	1
1838	40	1
1840	40	1
1933	40	1
1998	40	1
2003	40	1
2005	40	1
2042	40	1
2088	40	1
2124	40	1
2392	40	1
2480	40	1
2482	40	1
2726	40	1
2737	40	1
2740	40	1
2743	40	1
2748	40	1
3005	40	1
3024	40	1
3030	40	1
3040	40	1
3044	40	1
3123	40	1
3331	40	1
3332	40	1
3340	40	1
3347	40	1
3350	40	1
3352	40	1
3358	40	1
3371	40	1
3372	40	1
3766	40	1
3842	40	1
3873	40	1
3876	40	1
3886	40	1
3889	40	1
3994	40	1
3995	40	1
4008	40	1
4074	40	1
4082	40	1
4113	40	1
4121	40	1
4184	40	1
4288	40	1
4299	40	1
4323	40	1
4327	40	1
4332	40	1
4333	40	1
4334	40	1
4381	40	1
4417	40	1
4418	40	1
4419	40	1
4420	40	1
4425	40	1
4427	40	1
4484	40	1
4499	40	1
4530	40	1
4552	40	1
4753	40	1
4789	40	1
4791	40	1
5048	40	1
5061	40	1
5077	40	1
5082	40	1
5085	40	1
5088	40	1
5110	40	1
5149	40	1
5150	40	1
5185	40	1
